x1,y1,z1
-0.486330,-0.451250,0.748235
-0.480821,-0.446138,0.754832
-0.475264,-0.440982,0.761353
-0.469659,-0.435782,0.767799
-0.464007,-0.430537,0.774167
-0.458309,-0.425250,0.780458
-0.452565,-0.419921,0.786671
-0.446776,-0.414549,0.792805
-0.440942,-0.409136,0.798860
-0.435064,-0.403682,0.804835
-0.429143,-0.398188,0.810730
-0.423178,-0.392653,0.816544
-0.417171,-0.387080,0.822276
-0.411123,-0.381468,0.827925
-0.405033,-0.375817,0.833492
-0.398903,-0.370130,0.838976
-0.392733,-0.364405,0.844375
-0.386524,-0.358643,0.849691
-0.380276,-0.352846,0.854921
-0.373990,-0.347014,0.860066
-0.367667,-0.341146,0.865124
-0.361307,-0.335245,0.870097
-0.354911,-0.329310,0.874982
-0.348479,-0.323342,0.879779
-0.342013,-0.317342,0.884489
-0.335512,-0.311311,0.889111
-0.328977,-0.305248,0.893643
-0.322410,-0.299154,0.898086
-0.315811,-0.293031,0.902439
-0.309180,-0.286878,0.906702
-0.302518,-0.280697,0.910874
-0.295826,-0.274487,0.914956
-0.289104,-0.268250,0.918945
-0.282353,-0.261986,0.922843
-0.275574,-0.255697,0.926649
-0.268768,-0.249381,0.930362
-0.261935,-0.243041,0.933982
-0.255075,-0.236676,0.937508
-0.248190,-0.230287,0.940941
-0.241280,-0.223876,0.944279
-0.234346,-0.217442,0.947524
-0.227389,-0.210987,0.950673
-0.220409,-0.204510,0.953727
-0.213406,-0.198013,0.956686
-0.206383,-0.191496,0.959550
-0.199339,-0.184960,0.962317
-0.192274,-0.178405,0.964988
-0.185191,-0.171833,0.967563
-0.178089,-0.165243,0.970041
-0.170970,-0.158637,0.972422
-0.163833,-0.152015,0.974705
-0.156680,-0.145378,0.976891
-0.149511,-0.138726,0.978980
-0.142327,-0.132061,0.980970
-0.135129,-0.125382,0.982863
-0.127917,-0.118691,0.984657
-0.120693,-0.111987,0.986353
-0.113457,-0.105273,0.987950
-0.106209,-0.098548,0.989448
-0.098951,-0.091813,0.990848
-0.091682,-0.085069,0.992148
-0.084405,-0.078317,0.993349
-0.077119,-0.071556,0.994451
-0.069826,-0.064789,0.995453
-0.062525,-0.058015,0.996356
-0.055218,-0.051235,0.997159
-0.047906,-0.044450,0.997862
-0.040589,-0.037661,0.998466
-0.033268,-0.030868,0.998970
-0.025943,-0.024072,0.999374
-0.018616,-0.017273,0.999677
-0.011287,-0.010473,0.999881
-0.003957,-0.003672,0.999985
0.003373,0.003130,0.999989
0.010704,0.009931,0.999893
0.018033,0.016732,0.999697
0.025360,0.023531,0.999401
0.032685,0.030327,0.999006
0.040006,0.037120,0.998510
0.047323,0.043910,0.997914
0.054636,0.050695,0.997219
0.061943,0.057475,0.996423
0.069245,0.064250,0.995529
0.076539,0.071018,0.994534
0.083825,0.077779,0.993440
0.091103,0.084532,0.992247
0.098372,0.091276,0.990955
0.105631,0.098012,0.989563
0.112880,0.104738,0.988073
0.120117,0.111453,0.986484
0.127343,0.118157,0.984796
0.134555,0.124849,0.983009
0.141754,0.131529,0.981125
0.148939,0.138196,0.979142
0.156109,0.144849,0.977061
0.163264,0.151487,0.974883
0.170402,0.158110,0.972607
0.177523,0.164718,0.970234
0.184626,0.171309,0.967764
0.191711,0.177882,0.965197
0.198777,0.184439,0.962533
0.205823,0.190976,0.959774
0.212848,0.197495,0.956918
0.219852,0.203993,0.953966
0.226834,0.210472,0.950920
0.233793,0.216929,0.947778
0.240729,0.223364,0.944541
0.247641,0.229778,0.941210
0.254528,0.236168,0.937785
0.261389,0.242535,0.934266
0.268225,0.248877,0.930653
0.275033,0.255195,0.926948
0.281814,0.261487,0.923150
0.288567,0.267752,0.919259
0.295292,0.273991,0.915277
0.301986,0.280203,0.911203
0.308650,0.286387,0.907038
0.315284,0.292542,0.902782
0.321886,0.298668,0.898436
0.328456,0.304763,0.894000
0.334993,0.310829,0.889475
0.341496,0.316863,0.884861
0.347965,0.322866,0.880158
0.354400,0.328836,0.875367
0.360799,0.334774,0.870489
0.367162,0.340678,0.865523
0.373488,0.346548,0.860472
0.379777,0.352383,0.855334
0.386028,0.358183,0.850110
0.392240,0.363947,0.844802
0.398413,0.369675,0.839409
0.404547,0.375366,0.833932
0.410640,0.381019,0.828372
0.416691,0.386634,0.822728
0.422701,0.392211,0.817003
0.428669,0.397748,0.811196
0.434594,0.403246,0.805308
0.440476,0.408703,0.799339
0.446313,0.414119,0.793290
0.452106,0.419494,0.787162
0.457853,0.424827,0.780956
0.463555,0.430118,0.774671
0.469211,0.435365,0.768309
0.474819,0.440569,0.761870
0.480380,0.445729,0.755354
0.485893,0.450845,0.748763
0.491358,0.455915,0.742098
0.496773,0.460940,0.735358
0.502139,0.465918,0.728544
0.507454,0.470850,0.721658
0.512719,0.475735,0.714700
0.517932,0.480573,0.707670
-0.510094,-0.489698,0.707107
-0.504968,-0.484776,0.714142
-0.499791,-0.479806,0.721107
-0.494564,-0.474789,0.727999
-0.489288,-0.469723,0.734818
-0.483963,-0.464611,0.741564
-0.478589,-0.459452,0.748235
-0.473168,-0.454247,0.754832
-0.467699,-0.448997,0.761353
-0.462183,-0.443702,0.767799
-0.456622,-0.438363,0.774167
-0.451014,-0.432980,0.780458
-0.445362,-0.427553,0.786671
-0.439664,-0.422084,0.792805
-0.433923,-0.416572,0.798860
-0.428139,-0.411019,0.804835
-0.422312,-0.405425,0.810730
-0.416442,-0.399790,0.816544
-0.410531,-0.394116,0.822276
-0.404579,-0.388401,0.827925
-0.398586,-0.382648,0.833492
-0.392554,-0.376857,0.838976
-0.386482,-0.371028,0.844375
-0.380372,-0.365162,0.849691
-0.374223,-0.359259,0.854921
-0.368037,-0.353321,0.860066
-0.361815,-0.347347,0.865124
-0.355556,-0.341339,0.870097
-0.349261,-0.335296,0.874982
-0.342932,-0.329220,0.879779
-0.336569,-0.323110,0.884489
-0.330171,-0.316969,0.889111
-0.323741,-0.310796,0.893643
-0.317278,-0.304592,0.898086
-0.310784,-0.298357,0.902439
-0.304258,-0.292092,0.906702
-0.297703,-0.285799,0.910874
-0.291117,-0.279476,0.914956
-0.284502,-0.273126,0.918945
-0.277859,-0.266748,0.922843
-0.271188,-0.260344,0.926649
-0.264490,-0.253914,0.930362
-0.257765,-0.247458,0.933982
-0.251015,-0.240978,0.937508
-0.244239,-0.234473,0.940941
-0.237440,-0.227945,0.944279
-0.230616,-0.221394,0.947524
-0.223769,-0.214822,0.950673
-0.216900,-0.208227,0.953727
-0.210009,-0.201612,0.956686
-0.203098,-0.194977,0.959550
-0.196166,-0.188322,0.962317
-0.189214,-0.181648,0.964988
-0.182243,-0.174956,0.967563
-0.175254,-0.168247,0.970041
-0.168248,-0.161521,0.972422
-0.161225,-0.154778,0.974705
-0.154186,-0.148020,0.976891
-0.147131,-0.141248,0.978980
-0.140062,-0.134461,0.980970
-0.132978,-0.127661,0.982863
-0.125881,-0.120848,0.984657
-0.118772,-0.114023,0.986353
-0.111651,-0.107186,0.987950
-0.104518,-0.100339,0.989448
-0.097376,-0.093482,0.990848
-0.090223,-0.086615,0.992148
-0.083062,-0.079740,0.993349
-0.075892,-0.072857,0.994451
-0.068714,-0.065967,0.995453
-0.061530,-0.059070,0.996356
-0.054339,-0.052167,0.997159
-0.047143,-0.045258,0.997862
-0.039943,-0.038346,0.998466
-0.032738,-0.031429,0.998970
-0.025530,-0.024509,0.999374
-0.018320,-0.017587,0.999677
-0.011108,-0.010663,0.999881
-0.003894,-0.003738,0.999985
0.003320,0.003187,0.999989
0.010533,0.010112,0.999893
0.017746,0.017036,0.999697
0.024956,0.023958,0.999401
0.032164,0.030878,0.999006
0.039369,0.037795,0.998510
0.046570,0.044708,0.997914
0.053767,0.051617,0.997219
0.060957,0.058520,0.996423
0.068142,0.065418,0.995529
0.075320,0.072309,0.994534
0.082491,0.079192,0.993440
0.089653,0.086068,0.992247
0.096806,0.092936,0.990955
0.103950,0.099793,0.989563
0.111083,0.106641,0.988073
0.118205,0.113479,0.986484
0.125316,0.120305,0.984796
0.132413,0.127119,0.983009
0.139498,0.133920,0.981125
0.146569,0.140708,0.979142
0.153624,0.147482,0.977061
0.160665,0.154241,0.974883
0.167689,0.160984,0.972607
0.174697,0.167712,0.970234
0.181687,0.174422,0.967764
0.188660,0.181116,0.965197
0.195613,0.187791,0.962533
0.202546,0.194447,0.959774
0.209460,0.201084,0.956918
0.216352,0.207701,0.953966
0.223223,0.214297,0.950920
0.230072,0.220872,0.947778
0.236897,0.227424,0.944541
0.243699,0.233954,0.941210
0.250476,0.240461,0.937785
0.257229,0.246943,0.934266
0.263955,0.253401,0.930653
0.270656,0.259833,0.926948
0.277329,0.266239,0.923150
0.283974,0.272619,0.919259
0.290591,0.278972,0.915277
0.297179,0.285296,0.911203
0.303738,0.291592,0.907038
0.310265,0.297859,0.902782
0.316762,0.304096,0.898436
0.323228,0.310303,0.894000
0.329660,0.316479,0.889475
0.336060,0.322623,0.884861
0.342427,0.328734,0.880158
0.348759,0.334813,0.875367
0.355056,0.340859,0.870489
0.361318,0.346870,0.865523
0.367543,0.352847,0.860472
0.373732,0.358788,0.855334
0.379883,0.364693,0.850110
0.385997,0.370562,0.844802
0.392072,0.376394,0.839409
0.398107,0.382189,0.833932
0.404103,0.387945,0.828372
0.410059,0.393662,0.822728
0.415973,0.399340,0.817003
0.421846,0.404978,0.811196
0.427677,0.410575,0.805308
0.433464,0.416132,0.799339
0.439209,0.421647,0.793290
0.444910,0.427119,0.787162
0.450566,0.432549,0.780956
0.456177,0.437936,0.774671
0.461742,0.443279,0.768309
0.467261,0.448577,0.761870
0.472734,0.453831,0.755354
0.478159,0.459039,0.748763
0.483537,0.464202,0.742098
0.488866,0.469318,0.735358
0.494146,0.474387,0.728544
0.499377,0.479409,0.721658
0.504558,0.484382,0.714700
0.509688,0.489307,0.707670
-0.501696,-0.498298,0.707107
-0.496654,-0.493290,0.714142
-0.491563,-0.488233,0.721107
-0.486422,-0.483127,0.727999
-0.481232,-0.477973,0.734818
-0.475995,-0.472771,0.741564
-0.470710,-0.467521,0.748235
-0.465377,-0.462225,0.754832
-0.459999,-0.456883,0.761353
-0.454574,-0.451495,0.767799
-0.449104,-0.446062,0.774167
-0.443589,-0.440584,0.780458
-0.438029,-0.435062,0.786671
-0.432426,-0.429497,0.792805
-0.426779,-0.423889,0.798860
-0.421090,-0.418238,0.804835
-0.415359,-0.412545,0.810730
-0.409586,-0.406812,0.816544
-0.403772,-0.401037,0.822276
-0.397918,-0.395223,0.827925
-0.392024,-0.389369,0.833492
-0.386091,-0.383476,0.838976
-0.380119,-0.377544,0.844375
-0.374109,-0.371575,0.849691
-0.368062,-0.365569,0.854921
-0.361978,-0.359526,0.860066
-0.355858,-0.353447,0.865124
-0.349702,-0.347333,0.870097
-0.343511,-0.341185,0.874982
-0.337286,-0.335002,0.879779
-0.331027,-0.328785,0.884489
-0.324735,-0.322536,0.889111
-0.318411,-0.316254,0.893643
-0.312055,-0.309941,0.898086
-0.305667,-0.303597,0.902439
-0.299249,-0.297222,0.906702
-0.292801,-0.290818,0.910874
-0.286324,-0.284385,0.914956
-0.279818,-0.277923,0.918945
-0.273284,-0.271433,0.922843
-0.266723,-0.264916,0.926649
-0.260135,-0.258373,0.930362
-0.253521,-0.251804,0.933982
-0.246882,-0.245210,0.937508
-0.240218,-0.238591,0.940941
-0.233530,-0.231949,0.944279
-0.226819,-0.225283,0.947524
-0.220085,-0.218594,0.950673
-0.213329,-0.211884,0.953727
-0.206552,-0.205153,0.956686
-0.199754,-0.198401,0.959550
-0.192936,-0.191629,0.962317
-0.186099,-0.184838,0.964988
-0.179243,-0.178029,0.967563
-0.172369,-0.171202,0.970041
-0.165478,-0.164357,0.972422
-0.158571,-0.157497,0.974705
-0.151647,-0.150620,0.976891
-0.144709,-0.143728,0.978980
-0.137756,-0.136823,0.980970
-0.130789,-0.129903,0.982863
-0.123809,-0.122970,0.984657
-0.116817,-0.116025,0.986353
-0.109813,-0.109069,0.987950
-0.102798,-0.102101,0.989448
-0.095772,-0.095124,0.990848
-0.088738,-0.088137,0.992148
-0.081694,-0.081141,0.993349
-0.074642,-0.074137,0.994451
-0.067583,-0.067125,0.995453
-0.060517,-0.060107,0.996356
-0.053445,-0.053083,0.997159
-0.046367,-0.046053,0.997862
-0.039285,-0.039019,0.998466
-0.032199,-0.031981,0.998970
-0.025110,-0.024940,0.999374
-0.018018,-0.017896,0.999677
-0.010925,-0.010851,0.999881
-0.003830,-0.003804,0.999985
0.003265,0.003243,0.999989
0.010360,0.010290,0.999893
0.017453,0.017335,0.999697
0.024545,0.024379,0.999401
0.031635,0.031420,0.999006
0.038721,0.038459,0.998510
0.045803,0.045493,0.997914
0.052881,0.052523,0.997219
0.059954,0.059548,0.996423
0.067020,0.066567,0.995529
0.074080,0.073579,0.994534
0.081133,0.080583,0.993440
0.088177,0.087580,0.992247
0.095213,0.094568,0.990955
0.102239,0.101546,0.989563
0.109254,0.108514,0.988073
0.116259,0.115472,0.986484
0.123252,0.122418,0.984796
0.130233,0.129351,0.983009
0.137201,0.136272,0.981125
0.144155,0.143179,0.979142
0.151095,0.150072,0.977061
0.158020,0.156949,0.974883
0.164929,0.163812,0.972607
0.171821,0.170657,0.970234
0.178696,0.177486,0.967764
0.185553,0.184297,0.965197
0.192392,0.191089,0.962533
0.199212,0.197862,0.959774
0.206011,0.204616,0.956918
0.212790,0.211349,0.953966
0.219548,0.218061,0.950920
0.226284,0.224751,0.947778
0.232997,0.231419,0.944541
0.239687,0.238063,0.941210
0.246352,0.244684,0.937785
0.252994,0.251280,0.934266
0.259610,0.257851,0.930653
0.266199,0.264396,0.926948
0.272763,0.270915,0.923150
0.279299,0.277407,0.919259
0.285807,0.283871,0.915277
0.292286,0.290307,0.911203
0.298737,0.296713,0.907038
0.305157,0.303090,0.902782
0.311547,0.309437,0.898436
0.317906,0.315753,0.894000
0.324233,0.322037,0.889475
0.330527,0.328289,0.884861
0.336789,0.334508,0.880158
0.343017,0.340693,0.875367
0.349210,0.346845,0.870489
0.355369,0.352962,0.865523
0.361492,0.359043,0.860472
0.367579,0.365089,0.855334
0.373629,0.371098,0.850110
0.379642,0.377070,0.844802
0.385617,0.383005,0.839409
0.391553,0.388901,0.833932
0.397450,0.394758,0.828372
0.403307,0.400576,0.822728
0.409125,0.406353,0.817003
0.414901,0.412090,0.811196
0.420635,0.417786,0.805308
0.426328,0.423440,0.799339
0.431978,0.429052,0.793290
0.437585,0.434621,0.787162
0.443148,0.440146,0.780956
0.448666,0.445627,0.774671
0.454140,0.451064,0.768309
0.459568,0.456456,0.761870
0.464951,0.461802,0.755354
0.470287,0.467101,0.748763
0.475576,0.472354,0.742098
0.480817,0.477560,0.735358
0.486010,0.482718,0.728544
0.491155,0.487828,0.721658
0.496251,0.492889,0.714700
0.501297,0.497901,0.707670
-0.493153,-0.506754,0.707107
-0.488197,-0.501662,0.714142
-0.483192,-0.496519,0.721107
-0.478139,-0.491326,0.727999
-0.473038,-0.486084,0.734818
-0.467889,-0.480794,0.741564
-0.462694,-0.475456,0.748235
-0.457453,-0.470070,0.754832
-0.452166,-0.464637,0.761353
-0.446833,-0.459157,0.767799
-0.441456,-0.453632,0.774167
-0.436035,-0.448061,0.780458
-0.430570,-0.442446,0.786671
-0.425062,-0.436786,0.792805
-0.419512,-0.431082,0.798860
-0.413920,-0.425336,0.804835
-0.408286,-0.419547,0.810730
-0.402611,-0.413716,0.816544
-0.396897,-0.407843,0.822276
-0.391142,-0.401930,0.827925
-0.385348,-0.395977,0.833492
-0.379516,-0.389984,0.838976
-0.373646,-0.383952,0.844375
-0.367739,-0.377881,0.849691
-0.361795,-0.371773,0.854921
-0.355814,-0.365628,0.860066
-0.349798,-0.359446,0.865124
-0.343747,-0.353228,0.870097
-0.337662,-0.346975,0.874982
-0.331543,-0.340687,0.879779
-0.325390,-0.334365,0.884489
-0.319206,-0.328009,0.889111
-0.312989,-0.321621,0.893643
-0.306741,-0.315201,0.898086
-0.300462,-0.308749,0.902439
-0.294153,-0.302266,0.906702
-0.287815,-0.295753,0.910874
-0.281448,-0.289211,0.914956
-0.275053,-0.282639,0.918945
-0.268631,-0.276040,0.922843
-0.262181,-0.269412,0.926649
-0.255706,-0.262758,0.930362
-0.249204,-0.256077,0.933982
-0.242678,-0.249371,0.937508
-0.236128,-0.242640,0.940941
-0.229554,-0.235885,0.944279
-0.222957,-0.229106,0.947524
-0.216337,-0.222304,0.950673
-0.209696,-0.215480,0.953727
-0.203035,-0.208634,0.956686
-0.196352,-0.201768,0.959550
-0.189651,-0.194881,0.962317
-0.182930,-0.187975,0.964988
-0.176191,-0.181050,0.967563
-0.169434,-0.174107,0.970041
-0.162660,-0.167147,0.972422
-0.155870,-0.160169,0.974705
-0.149065,-0.153176,0.976891
-0.142244,-0.146168,0.978980
-0.135410,-0.139144,0.980970
-0.128562,-0.132107,0.982863
-0.121701,-0.125057,0.984657
-0.114827,-0.117994,0.986353
-0.107943,-0.110920,0.987950
-0.101047,-0.103834,0.989448
-0.094142,-0.096738,0.990848
-0.087227,-0.089632,0.992148
-0.080303,-0.082518,0.993349
-0.073371,-0.075395,0.994451
-0.066432,-0.068264,0.995453
-0.059486,-0.061127,0.996356
-0.052535,-0.053984,0.997159
-0.045578,-0.046835,0.997862
-0.038616,-0.039681,0.998466
-0.031651,-0.032524,0.998970
-0.024682,-0.025363,0.999374
-0.017711,-0.018200,0.999677
-0.010739,-0.011035,0.999881
-0.003765,-0.003869,0.999985
0.003209,0.003298,0.999989
0.010183,0.010464,0.999893
0.017156,0.017629,0.999697
0.024127,0.024793,0.999401
0.031096,0.031954,0.999006
0.038062,0.039111,0.998510
0.045024,0.046265,0.997914
0.051981,0.053415,0.997219
0.058933,0.060558,0.996423
0.065879,0.067696,0.995529
0.072819,0.074827,0.994534
0.079751,0.081951,0.993440
0.086676,0.089066,0.992247
0.093591,0.096173,0.990955
0.100498,0.103269,0.989563
0.107394,0.110356,0.988073
0.114280,0.117431,0.986484
0.121154,0.124495,0.984796
0.128016,0.131546,0.983009
0.134865,0.138585,0.981125
0.141701,0.145609,0.979142
0.148522,0.152619,0.977061
0.155329,0.159613,0.974883
0.162120,0.166592,0.972607
0.168895,0.173553,0.970234
0.175653,0.180498,0.967764
0.182394,0.187424,0.965197
0.189116,0.194332,0.962533
0.195819,0.201220,0.959774
0.202503,0.208088,0.956918
0.209167,0.214936,0.953966
0.215809,0.221761,0.950920
0.222430,0.228565,0.947778
0.229029,0.235346,0.944541
0.235605,0.242103,0.941210
0.242157,0.248836,0.937785
0.248685,0.255544,0.934266
0.255189,0.262227,0.930653
0.261666,0.268883,0.926948
0.268118,0.275513,0.923150
0.274543,0.282115,0.919259
0.280940,0.288689,0.915277
0.287309,0.295233,0.911203
0.293650,0.301749,0.907038
0.299961,0.308234,0.902782
0.306242,0.314688,0.898436
0.312492,0.321111,0.894000
0.318712,0.327502,0.889475
0.324899,0.333860,0.884861
0.331054,0.340185,0.880158
0.337176,0.346475,0.875367
0.343264,0.352731,0.870489
0.349318,0.358952,0.865523
0.355336,0.365137,0.860472
0.361320,0.371285,0.855334
0.367267,0.377396,0.850110
0.373177,0.383470,0.844802
0.379050,0.389505,0.839409
0.384885,0.395501,0.833932
0.390682,0.401457,0.828372
0.396440,0.407374,0.822728
0.402158,0.413249,0.817003
0.407835,0.419084,0.811196
0.413472,0.424876,0.805308
0.419068,0.430626,0.799339
0.424622,0.436333,0.793290
0.430133,0.441996,0.787162
0.435601,0.447615,0.780956
0.441026,0.453190,0.774671
0.446407,0.458719,0.768309
0.451743,0.464202,0.761870
0.457033,0.469639,0.755354
0.462278,0.475028,0.748763
0.467477,0.480371,0.742098
0.472629,0.485665,0.735358
0.477734,0.490910,0.728544
0.482791,0.496107,0.721658
0.487800,0.501254,0.714700
0.492760,0.506351,0.707670
-0.484467,-0.515064,0.707107
-0.479599,-0.509888,0.714142
-0.474682,-0.504661,0.721107
-0.469718,-0.499383,0.727999
-0.464706,-0.494055,0.734818
-0.459649,-0.488678,0.741564
-0.454545,-0.483252,0.748235
-0.449396,-0.477778,0.754832
-0.444202,-0.472256,0.761353
-0.438963,-0.466687,0.767799
-0.433681,-0.461071,0.774167
-0.428355,-0.455409,0.780458
-0.422987,-0.449701,0.786671
-0.417576,-0.443948,0.792805
-0.412123,-0.438151,0.798860
-0.406629,-0.432311,0.804835
-0.401095,-0.426427,0.810730
-0.395520,-0.420500,0.816544
-0.389906,-0.414531,0.822276
-0.384253,-0.408521,0.827925
-0.378561,-0.402470,0.833492
-0.372832,-0.396379,0.838976
-0.367065,-0.390248,0.844375
-0.361262,-0.384078,0.849691
-0.355422,-0.377869,0.854921
-0.349547,-0.371623,0.860066
-0.343637,-0.365340,0.865124
-0.337693,-0.359020,0.870097
-0.331715,-0.352665,0.874982
-0.325703,-0.346274,0.879779
-0.319659,-0.339848,0.884489
-0.313584,-0.333388,0.889111
-0.307476,-0.326895,0.893643
-0.301338,-0.320370,0.898086
-0.295170,-0.313812,0.902439
-0.288973,-0.307223,0.906702
-0.282746,-0.300603,0.910874
-0.276491,-0.293953,0.914956
-0.270209,-0.287274,0.918945
-0.263899,-0.280566,0.922843
-0.257564,-0.273830,0.926649
-0.251202,-0.267067,0.930362
-0.244815,-0.260277,0.933982
-0.238404,-0.253461,0.937508
-0.231969,-0.246619,0.940941
-0.225511,-0.239753,0.944279
-0.219030,-0.232863,0.947524
-0.212527,-0.225949,0.950673
-0.206003,-0.219014,0.953727
-0.199459,-0.212056,0.956686
-0.192894,-0.205077,0.959550
-0.186310,-0.198077,0.962317
-0.179708,-0.191058,0.964988
-0.173087,-0.184019,0.967563
-0.166450,-0.176962,0.970041
-0.159795,-0.169887,0.972422
-0.153125,-0.162796,0.974705
-0.146439,-0.155688,0.976891
-0.139739,-0.148565,0.978980
-0.133025,-0.141426,0.980970
-0.126297,-0.134274,0.982863
-0.119557,-0.127108,0.984657
-0.112805,-0.119929,0.986353
-0.106042,-0.112739,0.987950
-0.099268,-0.105537,0.989448
-0.092484,-0.098324,0.990848
-0.085690,-0.091102,0.992148
-0.078889,-0.083871,0.993349
-0.072079,-0.076631,0.994451
-0.065262,-0.069384,0.995453
-0.058439,-0.062129,0.996356
-0.051609,-0.054869,0.997159
-0.044775,-0.047603,0.997862
-0.037936,-0.040332,0.998466
-0.031093,-0.033057,0.998970
-0.024248,-0.025779,0.999374
-0.017399,-0.018498,0.999677
-0.010549,-0.011216,0.999881
-0.003698,-0.003932,0.999985
0.003153,0.003352,0.999989
0.010004,0.010636,0.999893
0.016854,0.017918,0.999697
0.023702,0.025199,0.999401
0.030548,0.032478,0.999006
0.037391,0.039753,0.998510
0.044231,0.047024,0.997914
0.051065,0.054290,0.997219
0.057895,0.061551,0.996423
0.064719,0.068806,0.995529
0.071536,0.076054,0.994534
0.078347,0.083295,0.993440
0.085149,0.090527,0.992247
0.091943,0.097750,0.990955
0.098728,0.104963,0.989563
0.105502,0.112166,0.988073
0.112267,0.119357,0.986484
0.119020,0.126537,0.984796
0.125761,0.133704,0.983009
0.132490,0.140857,0.981125
0.139205,0.147997,0.979142
0.145906,0.155121,0.977061
0.152593,0.162230,0.974883
0.159265,0.169323,0.972607
0.165920,0.176399,0.970234
0.172560,0.183458,0.967764
0.179181,0.190498,0.965197
0.185785,0.197519,0.962533
0.192370,0.204520,0.959774
0.198937,0.211501,0.956918
0.205483,0.218460,0.953966
0.212008,0.225398,0.950920
0.218513,0.232313,0.947778
0.224995,0.239205,0.944541
0.231455,0.246073,0.941210
0.237892,0.252917,0.937785
0.244306,0.259735,0.934266
0.250694,0.266527,0.930653
0.257058,0.273293,0.926948
0.263396,0.280031,0.923150
0.269707,0.286741,0.919259
0.275992,0.293423,0.915277
0.282249,0.300075,0.911203
0.288478,0.306697,0.907038
0.294678,0.313288,0.902782
0.300848,0.319849,0.898436
0.306989,0.326377,0.894000
0.313098,0.332872,0.889475
0.319177,0.339335,0.884861
0.325223,0.345763,0.880158
0.331237,0.352157,0.875367
0.337218,0.358515,0.870489
0.343165,0.364838,0.865523
0.349078,0.371124,0.860472
0.354956,0.377373,0.855334
0.360798,0.383585,0.850110
0.366605,0.389758,0.844802
0.372374,0.395892,0.839409
0.378107,0.401986,0.833932
0.383801,0.408041,0.828372
0.389457,0.414054,0.822728
0.395075,0.420026,0.817003
0.400652,0.425956,0.811196
0.406190,0.431844,0.805308
0.411687,0.437688,0.799339
0.417143,0.443488,0.793290
0.422557,0.449244,0.787162
0.427929,0.454956,0.780956
0.433258,0.460621,0.774671
0.438544,0.466241,0.768309
0.443786,0.471814,0.761870
0.448984,0.477340,0.755354
0.454137,0.482818,0.748763
0.459244,0.488248,0.742098
0.464305,0.493629,0.735358
0.469320,0.498961,0.728544
0.474288,0.504242,0.721658
0.479209,0.509474,0.714700
0.484081,0.514654,0.707670
-0.475642,-0.523226,0.707107
-0.470862,-0.517967,0.714142
-0.466034,-0.512657,0.721107
-0.461161,-0.507296,0.727999
-0.456241,-0.501884,0.734818
-0.451275,-0.496421,0.741564
-0.446264,-0.490909,0.748235
-0.441209,-0.485348,0.754832
-0.436110,-0.479739,0.761353
-0.430967,-0.474081,0.767799
-0.425781,-0.468376,0.774167
-0.420552,-0.462624,0.780458
-0.415281,-0.456826,0.786671
-0.409969,-0.450983,0.792805
-0.404615,-0.445094,0.798860
-0.399222,-0.439160,0.804835
-0.393788,-0.433183,0.810730
-0.388315,-0.427163,0.816544
-0.382803,-0.421099,0.822276
-0.377253,-0.414994,0.827925
-0.371665,-0.408847,0.833492
-0.366040,-0.402659,0.838976
-0.360378,-0.396431,0.844375
-0.354681,-0.390163,0.849691
-0.348948,-0.383857,0.854921
-0.343180,-0.377512,0.860066
-0.337377,-0.371129,0.865124
-0.331541,-0.364709,0.870097
-0.325672,-0.358252,0.874982
-0.319770,-0.351760,0.879779
-0.313836,-0.345233,0.884489
-0.307871,-0.338671,0.889111
-0.301875,-0.332075,0.893643
-0.295849,-0.325446,0.898086
-0.289793,-0.318784,0.902439
-0.283708,-0.312091,0.906702
-0.277595,-0.305366,0.910874
-0.271454,-0.298611,0.914956
-0.265286,-0.291826,0.918945
-0.259092,-0.285012,0.922843
-0.252871,-0.278169,0.926649
-0.246626,-0.271298,0.930362
-0.240355,-0.264401,0.933982
-0.234061,-0.257477,0.937508
-0.227743,-0.250527,0.940941
-0.221402,-0.243552,0.944279
-0.215040,-0.236553,0.947524
-0.208655,-0.229530,0.950673
-0.202250,-0.222484,0.953727
-0.195825,-0.215416,0.956686
-0.189380,-0.208326,0.959550
-0.182916,-0.201215,0.962317
-0.176434,-0.194085,0.964988
-0.169934,-0.186935,0.967563
-0.163417,-0.179766,0.970041
-0.156884,-0.172579,0.972422
-0.150336,-0.165375,0.974705
-0.143772,-0.158155,0.976891
-0.137193,-0.150919,0.978980
-0.130602,-0.143667,0.980970
-0.123997,-0.136401,0.982863
-0.117379,-0.129122,0.984657
-0.110750,-0.121830,0.986353
-0.104110,-0.114525,0.987950
-0.097459,-0.107209,0.989448
-0.090799,-0.099882,0.990848
-0.084129,-0.092546,0.992148
-0.077451,-0.085200,0.993349
-0.070766,-0.077845,0.994451
-0.064073,-0.070483,0.995453
-0.057374,-0.063114,0.996356
-0.050669,-0.055738,0.997159
-0.043959,-0.048357,0.997862
-0.037245,-0.040971,0.998466
-0.030527,-0.033581,0.998970
-0.023806,-0.026187,0.999374
-0.017082,-0.018791,0.999677
-0.010357,-0.011393,0.999881
-0.003631,-0.003994,0.999985
0.003095,0.003405,0.999989
0.009822,0.010804,0.999893
0.016547,0.018202,0.999697
0.023271,0.025599,0.999401
0.029992,0.032992,0.999006
0.036710,0.040383,0.998510
0.043425,0.047769,0.997914
